title,description,email,url,thumbnail,Keyword1,Keyword2,Keyword3
SGA - Student Senate,"Founded in 1947, the Texas A&M University Student Senate is the representative voice of the student body. Functioning as the legislative branch of Student Government Association, the Senate works to identify and advocate student opinion on issues affecting the Aggie Experience to faculty, administration, governmental bodies, and other student organizations. It is comprised of 80 Student Senators with nine Officers, several additional committee members, and is always open to any student to voice their concerns. The Texas A&M University Student Senate represents all students in order to enhance the Texas A&M experience within our university and communities through research, legislation, and advocacy in accordance with the core values of our institution.",senatespeaker@dsa.tamu.edu,https://getinvolved.tamu.edu/org/sga-senate,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Research,Academic,Development
SGA Development Commission,Our purpose is to raise funds for the Student Government Association! These funds will be used to allow committees in student government to operate with a greater financial ease.,development.tamuexecutive@gmail.com,https://getinvolved.tamu.edu/org/sga-development,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Government,Funds,Used
SGA Representation Commission,"The Student Government Association's Diversity Commission exists to strive to promote greater diversity, equity, inclusivity, and accessibility at our university through the pillars of advocacy, communication, and education. We engage in the difficult conversations that are needed to be discussed on campus in order to create a more welcoming and cohesive environment at Texas A&M.",diversity.tamuexecutive@gmail.com,https://getinvolved.tamu.edu/org/sga-representation,https://getinvolved.tamu.edu/storage/organizations/799/images/icon.jpeg,Commission,Diversity,Welcoming
Sheltering Vets,To promote spay and neuter to combat pet overpopulation To promote stronger relationships between veterinarians and animal welfare organizations To promote the health and well-being of animals and people through public awareness and client communication,,https://getinvolved.tamu.edu/org/sv,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Promote,Welfare,Overpopulation
Sigma Alpha Epsilon,"To promote the development of character through participating in community service, leadership, scholarship, and brotherhood building activities.",sae.texastau.social@gmail.com,https://getinvolved.tamu.edu/org/sigma-alpha-epsilon,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Sigma,Service,Scholarship
Sigma Alpha Mu,"Sigma Alpha Mu has been present at Texas A&M as the Gamma Kappa chapter since 1980 and has been growing ever since recolonizing in 2003. The vision of Sigma Alpha Mu is to foster among its brothers a sense of loyalty among each other and to our university. Housed on Fraternity Row, Sammy is a brotherhood built on respect, involvement and leadership.",sammygammakappa@gmail.com,https://getinvolved.tamu.edu/org/sammy,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Sigma,Alpha,Vision
Sigma Alpha Sorority (National Agriculture Sorority),"To promote the members in all facets of agriculture and to strengthen the bonds of friendship among them. It is the purpose of the members to strive for achievement in scholarship, leadership and service, and to further the development of excellence in women pursuing careers in agriculture.",aggiesigmaalpha@gmail.com,https://getinvolved.tamu.edu/org/sigma-alpha,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Agriculture,Members,Sorority
Sigma Chi Fraternity,,aggiesigmachipresident@gmail.com,https://getinvolved.tamu.edu/org/sigmachi,https://getinvolved.tamu.edu/storage/organizations/804/images/icon.png,Sigma,Nan,Fraternity
Sigma Delta Honor Society,To recognize and reward academic excellence among upper-level Industrial Distribution students,SigmaDeltaHonors@gmail.com,https://getinvolved.tamu.edu/org/805,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Upper,Society,Sigma
Sigma Gamma Rho,"It is the mission of Sigma Gamma Rho Sorority, Inc. to enhance the quality of life for women and their families in the U.S. and globally through community service, civil, and social action. Our goal is to achieve greater progress in the areas of education, health awareness, and leadership development. Our members, affiliates, staff, and community partners work to create and support initiatives that align with our vision.",lambdalambda1922@gmail.com,https://getinvolved.tamu.edu/org/sgrho,https://getinvolved.tamu.edu/storage/organizations/808/images/icon.png,Rho,Community,Gamma
Sigma Gamma Tau,"Sigma Gamma Tau is the National Aerospace Engineering Honor Society. The purpose of Sigma Gamma Tau, as stated in the preamble of the Society's national constitution, are: ""to recognize and honor those individuals in the field of Aeronautics and Astronautics who have, through scholarship, integrity, and outstanding achievement, been a credit to their profession. The society seeks to foster a high standard of ethics and professional practice and create a spirit of loyalty and fellowship, particularly among students of Aerospace Engineering.""",tamuaerosgt@gmail.com,https://getinvolved.tamu.edu/org/sgt,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Engineering,Technical,Innovation
Sigma Lambda Beta,"To promote the development of character through participating in community service, leadership, scholarship, and brotherhood building activities.",slbhbpresident@gmail.com,https://getinvolved.tamu.edu/org/sigma-lambda-beta,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Sigma,Service,Scholarship
Sigma Lambda Gamma - Lambda Alpha,"We are an academic, cultural, service, and social organization that is dedicated to promoting the empowerment of women in higher education. Our primary goal is to promote our evolving and diverse cultures by sharing it with others through our five principles of Academics, Morals & Ethics, Community Service, Culture Awareness, and Social Interaction.",slgpresidentla@gmail.com,https://getinvolved.tamu.edu/org/sigma-lambda-gamma,https://getinvolved.tamu.edu/storage/organizations/812/images/icon.png,Service,Lambda,Social
Sigma Phi Epsilon,"As the Texas Mu chapter of Sigma Phi Epsilon, our mission is to promote and develop leadership, scholarship, and character in our members, thereby contributing to the betterment of society and our fraternity.",President.aggiesigep@gmail.com,https://getinvolved.tamu.edu/org/sigep,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Sigma,Phi,Epsilon
Sigma Phi Lambda,"Sigma Phi Lambda is a national Christian sorority that exists for the sole purpose of glorifying our Lord Jesus Christ and making His name great. This is done by providing a source of fellowship to Christian women who sincerely seek to know His person, His will, and His ways. Sigma Phi Lambda, or ""Sisters for the Lord,"" is an organization where fellowship with the Most High God is fostered by growth in unity with one another.",aggiephilambofficers@gmail.com,https://getinvolved.tamu.edu/org/sigma-phi-lambda,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Religious,Faith,Community
